viReference,viCodeInsee,viCodePostal,viVille,viLambertX,viLambertY
32911,85022,85560,Le Bernard,356940,6601938
32912,85023,85320,Bessay,382059,6611688
32913,85024,85710,Bois-de-céné,327422,6659319
32914,85025,85600,La Boissière-de-montaigu,382230,6658390
32915,85026,85430,La Boissière-des-landes,357819,6617461
32916,85027,85600,Boufféré,369442,6661306
32917,85028,85420,Bouillé-courdault,417263,6593263
32918,85029,85230,Bouin,320110,6664230
32919,85030,85140,Boulogne,370687,6642328
32920,85031,85510,Le Boupère,401152,6640737
32921,85033,85200,Bourneau,407427,6612631
32922,85034,85480,Bournezeau,381114,6622859
32923,85035,85470,Bretignolles-sur-mer,327647,6625923
32924,85036,85320,La Bretonnière,374106,6606551
32925,85037,85120,Breuil-barret,418659,6623215
32926,85038,85260,Les Brouzils,371173,6651200
32927,85039,85530,La Bruffière,381125,6666234
32928,85042,85450,Chaillé-les-marais,391162,6594536
32929,85044,85200,Chaix,402948,6599506
32930,85045,85220,La Chaize-giraud,330837,6627952
32931,85046,85310,La Chaize-le-vicomte,371424,6627828
32932,85047,85300,Challans,328392,6650357
32933,85048,85500,Chambretaud,398014,6654238
32934,85049,85450,Champagné-les-marais,382660,6593863
32935,85050,85540,Le Champ-st-père,366568,6609186
32936,85051,85110,Chantonnay,390567,6627927
32937,85052,85150,La Chapelle-achard,344121,6619366
32938,85053,85120,La Chapelle-aux-lys,420849,6620890
32939,85055,85670,La Chapelle-palluau,347713,6641405
32940,85056,85210,La Chapelle-thémer,399120,6615262
32941,85058,85400,Chasnais,376345,6605318
32942,85059,85120,La Châtaigneraie,414840,6623394
32943,85060,85180,Château-d'olonne,337474,6610861
32944,85061,85320,Château-guibert,376233,6617558
32945,85062,85710,Châteauneuf,325835,6658305
32946,85064,85140,Chauché,374615,6644338
32947,85065,85250,Chavagnes-en-paillers,376615,6653128
32948,85066,85390,Chavagnes-les-redoux,402237,6631787
32949,85067,85390,Cheffois,411126,6625795
32950,85068,85320,La Claye,372574,6606634
32951,85069,85430,Les Clouzeaux,354314,6623223
32952,85070,85220,Coëx,335619,6630999
32953,85071,85220,Commequiers,330129,6641348
32954,85072,85260,La Copechagnière,368708,6647998
32955,85073,85320,Corpe,379586,6608482
32956,85074,85320,La Couture,372814,6611069
32957,85076,85610,Cugand,377631,6671983
32958,85077,85540,Curzon,370094,6603432
32959,85078,85420,Damvix,413109,6586787
32960,85079,85320,Dissais,380528,6611769
32961,85080,85200,Doix,408050,6593699
32962,85081,85170,Dompierre-sur-yon,366449,6634775
32963,85082,85590,Les Epesses,403115,6649535
32964,85083,85740,L' Epine,298941,6666723
32965,85084,85140,Les Essarts,377363,6638629
32966,85086,85670,Falleron,342281,6652851
32967,85087,85240,Faymoreau,421969,6611944
32968,85088,85800,Le Fenouiller,324451,6636136
32969,85089,85280,La Ferrière,370201,6633456
32970,85090,85700,La Flocellière,405124,6643877
32971,85091,85200,Fontaines,406729,6598210
32972,85092,85200,Fontenay-le-comte,406998,6603757
32973,85093,85480,Fougeré,376649,6625321
32974,85095,85300,Froidfond,338413,6651971
32975,85096,85710,La Garnache,332399,6653449
32976,85097,85130,La Gaubretière,390585,6657953
32977,85098,85190,La Génétouze,355012,6635419
32978,85099,85150,Le Girouard,347879,6618033
32979,85100,85800,Givrand,325632,6630499
32980,85101,85540,Le Givre,364086,6605987
32981,85102,85670,Grand'landes,345690,6645974
32982,85103,85440,Grosbreuil,346090,6613688
32983,85104,85580,Grues,369671,6595669
32984,85105,85770,Le Gué-de-velluire,401854,6592889
32985,85106,85680,La Guérinière,302660,6665362
32986,85107,85600,La Guyonnière,377034,6660892
32987,85108,85260,L' Herbergement,366857,6655887
32988,85109,85500,Les Herbiers,393931,6648884
32989,85110,85570,L' Hermenault,399609,6609678
32990,85111,85770,L' Ile-d'elle,396257,6588719
32991,85112,85340,L' Ile-d'olonne,334117,6618851
32992,85114,85520,Jard-sur-mer,348442,6601314
32993,85115,85110,La Jaudonnière,399451,6621918
32994,85116,85540,La Jonchère,364606,6601509
32995,85117,85400,Lairoux,373927,6603224
32996,85118,85150,Landeronde,350815,6628987
32997,85119,85130,Les Landes-genusson,386903,6660368
32998,85120,85220,Landevieille,331465,6625688
32999,85121,85370,Le Langon,396813,6599811
33000,85122,85490,Lesson,425708,6592875
33001,85123,85420,Liez,415675,6592225
33002,85124,85310,La Limouzinière,372710,6623309
33003,85125,85120,Loge-fougereuse,416975,6619958
33004,85126,85200,Longèves,403986,6605015
33005,85128,85400,Luçon,380059,6602897
33006,85129,85170,Les Lucs-sur-boulogne,357170,6646420
33007,85130,85190,Maché,342946,6638348
33008,85133,85420,Maillezais,413371,6592333
33009,85134,85590,Mallièvre,405614,6653860
33010,85136,85240,Marillet,420541,6614234
33011,85137,85570,Marsais-ste-radégonde,402727,6610636
33012,85138,85150,Martinet,342486,6630588
33013,85139,85420,Le Mazeau,417772,6587680
33014,85140,85700,La Meilleraie-tillay,406106,6632709
33015,85141,85700,Menomblet,416022,6632233
33016,85142,85140,La Merlatière,372029,6638918
33017,85143,85200,Mervent,412679,6610155
33018,85144,85500,Mesnard-la-barotière,387845,6649198
33019,85145,85110,Monsireigne,400004,6633010
33020,85146,85600,Montaigu,371780,6662290
33021,85147,85700,Montournais,412314,6634633
33022,85148,85200,Montreuil,405854,6596029
33023,85149,85450,Moreilles,386786,6599209
33024,85151,85290,Mortagne-sur-sèvre,399978,6663036
33025,85152,85150,La Mothe-achard,342855,6623891
33026,85153,85640,Mouchamps,389613,6639097
33027,85154,85390,Mouilleron-en-pareds,405781,6626053
33028,85155,85000,Mouilleron-le-captif,360287,6634007
33029,85157,85320,Moutiers-sur-le-lay,382175,6613906
33030,85159,85370,Nalliers,390904,6604557
33031,85160,85310,Nesmy,363234,6618269
33032,85161,85430,Nieul-le-dolent,354059,6618788
33033,85162,85240,Nieul-sur-l'autise,417521,6598809
33034,85163,85330,Noirmoutier-en-l'ile,302954,6669795
33035,85164,85690,Notre-dame-de-monts,307716,6649446
33036,85165,85140,L' Oie,385157,6641553
33037,85166,85340,Olonne-sur-mer,333848,6614417
33038,85167,85200,L' Orbrie,410117,6604718
33039,85168,85420,Oulmes,418133,6595445
33040,85169,85670,Palluau,347843,6643622
33041,85171,85320,Péault,376523,6608645
33042,85172,85300,Le Perrier,319056,6647603
33043,85174,85570,Petosse,399389,6605242
33044,85175,85320,Les Pineaux,380056,6617354
33045,85176,85200,Pissotte,408584,6604792
33046,85177,85770,Le Poiré-sur-velluire,400483,6596292
33047,85178,85170,Le Poiré-sur-vie,355267,6639855
33048,85180,85700,La Pommeraie-sur-sèvre,412738,6643508
33049,85181,85570,Pouillé,397312,6609793
33050,85182,85700,Pouzauges,407901,6638181
33051,85184,85240,Puy-de-serre,419011,6614304
33052,85185,85450,Puyravault,386499,6593664
33053,85186,85250,La Rabatelière,376436,6649801
33054,85187,85700,Réaumur,409866,6631415
33055,85188,85210,La Réorthe,390112,6619054
33056,85189,85270,Notre-dame-de-riez,324659,6639461
33057,85190,85620,Rocheservière,356283,6657596
33058,85191,85000,La Roche-sur-yon,361501,6628377
33059,85192,85510,Rochetrejoux,396582,6640965
33060,85193,85320,Rosnay,370578,6612303
33061,85194,85180,Les Sables-d'olonne,333646,6611091
33062,85196,85250,St-andré-goule-d'oie,380003,6645161
33063,85197,85260,St-andré-treize-voies,363880,6657165
33064,85198,85130,St-aubin-des-ormeaux,392275,6661202
33065,85199,85210,St-aubin-la-plaine,389656,6610181
33066,85200,85540,St-avaugourd-des-landes,355911,6610896
33067,85201,85540,St-benoist-sur-mer,366079,6600315
33068,85202,85110,Ste-cécile,385629,6635967
33069,85203,85490,Sainte-christine,423354,6591870
33070,85204,85670,St-christophe-du-ligneron,336624,6647628
33071,85205,85410,St-cyr-des-gâts,405240,6614961
33072,85206,85540,St-cyr-en-talmondais,367795,6603557
33073,85207,85580,St-denis-du-payré,372214,6599980
33074,85208,85170,St-denis-la-chevasse,368525,6644671
33075,85209,85210,St-etienne-de-brillouet,395015,6609908
33076,85210,85670,St-etienne-du-bois,349560,6646859
33077,85211,85150,Ste-flaive-des-loups,349730,6623487
33078,85212,85140,Ste-florence,383634,6641633
33079,85213,85310,St-florent-des-bois,369351,6617931
33080,85214,85150,Ste-foy,342395,6616130
33081,85215,85250,St-fulgent,381643,6647299
33082,85216,85400,Ste-gemme-la-plaine,385598,6605943
33083,85217,85600,St-georges-de-montaigu,373117,6658880
33084,85218,85150,St-georges-de-pointindoux,346869,6626992
33085,85219,85390,St-germain-l'aiguiller,407362,6627088
33086,85220,85110,St-germain-de-prinçay,394609,6632169
33087,85221,85230,St-gervais,318099,6656567
33088,85223,85210,Ste-hermine,389827,6613508
33089,85224,85600,St-hilaire-de-loulay,371143,6664549
33090,85226,85270,St-hilaire-de-riez,322164,6636279
33091,85227,85240,St-hilaire-des-loges,418495,6603211
33092,85228,85440,Saint-hilaire-de-talmont,347232,6606946
33093,85229,85120,St-hilaire-de-voust,419165,6617633
33094,85230,85410,Saint-hilaire-du-bois,400216,6621880
33095,85231,85440,St-hilaire-la-forêt,353233,6604374
33096,85232,85480,St-hilaire-le-vouhis,384460,6628244
33097,85233,85210,St-jean-de-beugné,387359,6610299
33098,85234,85160,St-jean-de-monts,313445,6643510
33099,85236,85150,St-julien-des-landes,339102,6625226
33100,85237,85410,St-laurent-de-la-salle,399885,6615224
33101,85238,85290,St-laurent-sur-sèvre,405018,6657226
33102,85239,85220,St-maixent-sur-vie,331380,6636820
33103,85240,85590,St-malô-du-bois,403389,6655082
33104,85242,85590,St-mars-la-réorthe,400778,6648539
33105,85244,85200,St-martin-de-fraigneau,412152,6599062
33106,85245,85570,St-martin-des-fontaines,401250,6611821
33107,85246,85140,St-martin-des-noyers,380879,6632881
33108,85247,85130,St-martin-des-tilleuls,392275,6661202
33109,85251,85120,St-maurice-des-noues,416871,6617740
33110,85252,85390,St-maurice-le-girard,409385,6621431
33111,85253,85200,Saint-médard-des-prés,406890,6601538
33112,85254,85700,St-mesmin,415626,6640035
33113,85255,85580,St-michel-en-l'herm,373329,6592135
33114,85256,85200,St-michel-le-cloucq,412416,6604608
33115,85257,85700,St-michel-mont-mercure,404363,6643914
33116,85258,85470,Saint-nicolas-de-brem,330498,6622410
33117,85259,85500,St-paul-en-pareds,395171,6643261
33118,85260,85670,St-paul-mont-penit,344036,6643846
33119,85261,85320,Ste-pexine,383822,6616044
33120,85262,85660,St-philbert-de-bouaine,356601,6663140
33121,85263,85110,Saint-philbert-du-pont-charrault,396507,6624289
33122,85264,85120,St-pierre-du-chemin,417288,6626615
33123,85265,85420,St-pierre-le-vieux,411888,6593516
33124,85266,85110,St-prouant,397176,6637599
33125,85267,85450,Ste-radégonde-des-noyers,388802,6593545
33126,85268,85220,St-révérend,331177,6633495
33127,85270,85540,Saint-sornin,364913,6607053
33128,85271,85410,St-sulpice-en-pareds,406931,6618214
33129,85272,85260,St-sulpice-le-verdon,363693,6653839
33130,85273,85230,St-urbain,317887,6653242
33131,85274,85570,St-valérien,398899,6610826
33132,85275,85480,Saint-vincent-puymaufrais,387703,6616954
33133,85276,85110,St-vincent-sterlanges,388564,6633591
33134,85277,85540,St-vincent-sur-graon,364394,6611531
33135,85278,85520,St-vincent-sur-jard,350743,6601180
33136,85279,85170,Saligny,363072,6642750
33137,85280,85300,Sallertaine,321548,6650784
33138,85281,85200,Sérigné,404861,6607196
33139,85282,85110,Sigournais,396786,6629835
33140,85284,85300,Soullans,325005,6645004
33141,85286,85450,La Taillée,398070,6594188
33142,85287,85390,Tallud-ste-gemme,404308,6627237
33143,85289,85120,La Tardière,414945,6625613
33144,85290,85210,Thiré,395183,6613236
33145,85291,85480,Thorigny,374942,6622076
33146,85292,85410,Thouarsais-bouildroux,403982,6620582
33147,85293,85130,Tiffauges,388710,6665835
33148,85294,85360,La Tranche-sur-mer,359383,6590678
33149,85295,85600,Treize-septiers,378611,6661919
33150,85296,85590,Treize-vents,407134,6653786
33151,85297,85580,Triaize,377346,6595256
33152,85298,85150,Vairé,336610,6622038
33153,85299,85770,Velluire,400483,6596292
33154,85300,85190,Venansault,354695,6629876
33155,85301,85250,Vendrennes,386035,6643731
33156,85302,85130,La Verrie,396015,6659899
33157,85303,85770,Vix,402622,6592851
33158,85304,85450,Vouillé-les-marais,396535,6594265
33159,85305,85120,Vouvant,410595,6614702
33160,85306,85240,Xanton-chassenon,416091,6601100
33161,85307,85460,La Faute-sur-mer,367772,6589100
33162,85900,85550,Fromentine,308223,6657204
33163,85901,85350,Port-joinville,291752,6639378
33164,85904,85270,Sion-sur-l'océan,319878,6636423
33165,86001,86430,Adriers,530530,6574597
33166,86002,86110,Amberre,482603,6635020
33167,86003,86700,Anché,490102,6586970
33168,86004,86260,Angles-sur-l'anglin,538033,6624385
33169,86006,86310,Antigny,535228,6605575
33170,86007,86100,Antran,511822,6641814
33171,86008,86200,Arçay,473488,6656473
33172,86009,86210,Archigny,520367,6621552
33173,86010,86340,Aslonnes,494901,6592362
33174,86011,86430,Asnières-sur-blour,530283,6565716
33175,86012,86250,Asnois,500797,6561054
33176,86013,86330,Aulnay,478561,6649615
33177,86015,86460,Availles-limouzine,518549,6560500
33178,86016,86170,Avanton,495151,6622356
33179,86017,86190,Ayron,476050,6623035
33180,86018,86200,Basses,481328,6662851
33181,86019,86490,Beaumont,503773,6628736
33182,86020,86210,Bellefonds,514882,6617274
33183,86021,86470,Benassay,474108,6611994
33184,86022,86120,Berrie,467082,6667834
33185,86023,86420,Berthegon,492214,6648016
33186,86024,86190,Béruges,485589,6611575
33187,86025,86310,Béthines,545245,6607532
33188,86026,86120,Beuxes,486080,6668236
33189,86027,86000,Biard,493243,6611309
33190,86028,86800,Bignoux,506363,6614208
33191,86029,86400,Blanzay,487985,6570376
33192,86030,86170,Blaslay,490112,6631419
33193,86031,86300,Bonnes,516310,6613897
33194,86032,86210,Bonneuil-matours,512760,6622895
33195,86033,86200,Le Bouchet,484085,6654971
33196,86034,86410,Bouresse,517070,6588319
33197,86035,86390,Bourg-archambault,546299,6588620
33198,86036,86120,Bournand,477740,6668540
33199,86037,86290,Brigueil-le-chantre,552500,6590687
33200,86038,86160,Brion,505474,6586458
33201,86039,86510,Brux,484250,6573841
33202,86040,86310,La Bussière,533205,6615629
33203,86041,86180,Buxerolles,507199,6616403
33204,86042,37160,Buxeuil,522878,6654812
33205,86043,86700,Ceaux-en-couhé,486911,6583748
33206,86044,86200,Ceaux-en-loudun,489638,6661442
33207,86045,86600,Celle-lévescault,483503,6596092
33208,86046,86530,Cenon-sur-vienne,511545,6632933
33209,86047,86140,Cernay,494230,6640167
33210,86048,86380,Chabournay,491523,6628036
33211,86050,86190,Chalandray,470703,6623236
33212,86051,86510,Champagné-le-sec,484053,6568292
33213,86052,86160,Champagné-st-hilaire,494601,6583483
33214,86053,86170,Champigny-le-sec,482363,6628360
33215,86055,86250,La Chapelle-bâton,499472,6567764
33216,86057,86300,Chapelle-morthemer,515905,6600576
33217,86058,86210,La Chapelle-moulière,514185,6619517
33218,86060,86170,Charrais,484573,6626058
33219,86061,86250,Charroux,499363,6564434
33220,86062,86360,Chasseneuil-du-poitou,498897,6620007
33221,86063,86250,Chatain,501388,6555479
33222,86064,86350,Château-garnier,501341,6577703
33223,86065,86370,Château-larcher,494209,6594608
33224,86066,86100,Châtellerault,511649,6636263
33225,86067,86700,Châtillon,484605,6583829
33226,86068,86510,Chaunay,481820,6570594
33227,86069,86330,La Chaussée,480721,6646202
33228,86070,86300,Chauvigny,520037,6610452
33229,86071,86380,Cheneché,492324,6629120
33230,86072,86450,Chenevelles,518242,6627172
33231,86073,86170,Cherves,472440,6628727
33232,86074,86190,Chiré-en-montreuil,480554,6620647
33233,86075,86110,Chouppes,484287,6639404
33234,86076,86170,Cissé,489725,6620320
33235,86077,86320,Civaux,521174,6597085
33236,86078,86400,Civray,491649,6564693
33237,86080,86600,Cloué,482735,6596119
33238,86081,86490,Colombiers,503917,6633177
33239,86082,86700,Couhé,482987,6581664
33240,86083,86600,Coulombiers,483701,6601641
33241,86085,86110,Coussay,486613,6640433
33242,86086,86270,Coussay-les-bois,528420,6635762
33243,86087,86110,Craon,473454,6635357
33244,86088,86240,Croutelle,491559,6606922
33245,86089,86110,Cuhon,478750,6634049
33246,86091,86600,Curzay-sur-vonne,473734,6602005
33247,86094,86410,Dienné,511967,6597364
33248,86095,86130,Dissay,503664,6625406
33249,86096,86140,Doussay,491945,6640246
33250,86097,86160,La Ferrière-airoux,499984,6583303
33251,86098,86300,Fleix,527629,6608008
33252,86099,86340,Fleuré,509770,6600766
33253,86100,86240,Fontaine-le-comte,490793,6606948
33254,86101,86330,Frontenay-sur-dive,475269,6643069
33255,86102,86190,Frozes,482162,6622811
33256,86105,86340,Gizay,501921,6595462
33257,86106,86200,Glénouze,470576,6659918
33258,86107,86320,Gouex,521681,6588182
33259,86108,86330,La Grimaudière,472775,6637605
33260,86109,86420,Guesnes,484685,6650504
33261,86110,86310,Haims,540503,6602100
33262,86111,86220,Ingrandes,514937,6643939
33263,86112,86150,L' Isle-jourdain,521224,6572642
33264,86113,86240,Iteuil,494435,6601267
33265,86114,86800,Jardres,513912,6610637
33266,86115,86130,Jaunay-clan,499008,6623337
33267,86116,86600,Jazeneuil,475226,6600839
33268,86117,86500,Jouhet,533543,6600066
33269,86118,86290,Journet,544251,6598670
33270,86119,86350,Joussé,505047,6573139
33271,86121,86190,Latillé,475844,6617486
33272,86122,86300,Lauthiers,526257,6613603
33273,86123,86470,Lavausseau,476322,6609689
33274,86124,86800,Lavoux,510954,6614062
33275,86125,86450,Leigné-les-bois,524447,6630321
33276,86126,86300,Leignes-sur-fontaine,529771,6602393
33277,86127,86230,Leigné-sur-usseau,507502,6649729
33278,86128,86140,Lencloître,496478,6638980
33279,86129,86270,Lésigny,530102,6641270
33280,86130,86220,Leugny,524996,6649194
33281,86131,86410,Lhommaizé,514201,6595073
33282,86132,86290,Liglet,552824,6604010
33283,86133,86240,Ligugé,495352,6605681
33284,86134,86400,Linazay,482472,6567237
33285,86135,86800,Liniers,511024,6616282
33286,86136,86400,Lizant,489838,6556977
33287,86137,86200,Loudun,477410,6659661
33288,86138,86430,Luchapt,528272,6549109
33289,86139,86600,Lusignan,478899,6596258
33290,86140,86320,Lussac-les-châteaux,524851,6591423
33291,86141,86160,Magné,500094,6586633
33292,86142,86190,Maillé,478465,6626280
33293,86143,86270,Mairé,528578,6641313
33294,86144,86170,Maisonneuve,477061,6629665
33295,86145,86370,Marçay,486729,6600422
33296,86146,86380,Marigny-brizay,499957,6628862
33297,86147,86370,Marigny-chemereau,487340,6595956
33298,86148,86160,Marnay,496437,6592310
33299,86149,86330,Martaizé,477081,6650781
33300,86150,86170,Massognes,477143,6631885
33301,86151,86200,Maulay,488722,6657029
33302,86152,86460,Mauprévoir,508689,6566356
33303,86153,86320,Mazerolles,521779,6591512
33304,86154,86110,Mazeuil,478791,6635158
33305,86155,86330,Messais,473069,6645374
33306,86156,86200,Messemé,485083,6661603
33307,86157,86550,Mignaloux-beauvoir,502357,6608781
33308,86158,86440,Migné-auxances,495000,6617916
33309,86159,86150,Millac,521061,6567091
33310,86160,86110,Mirebeau,484891,6634937
33311,86161,86330,Moncontour,470067,6646600
33312,86162,86230,Mondion,508298,6650815
33313,86163,86360,Montamisé,503375,6616526
33314,86164,86210,Monthoiron,518275,6628282
33315,86165,86500,Montmorillon,536460,6594432
33316,86166,86470,Montreuil-bonnin,481682,6609493
33317,86167,86420,Monts-sur-guesnes,488488,6650369
33318,86168,86300,Morthemer,517405,6599420
33319,86169,86120,Morton,471086,6673237
33320,86170,86500,Moulismes,532316,6583435
33321,86172,86430,Mouterre-sur-blourde,526522,6569155
33322,86173,86200,Mouterre-silly,477328,6657441
33323,86174,86530,Naintré,507731,6633054
33324,86175,86310,Nalliers,536970,6613304
33325,86176,86150,Nérignac,525299,6580300
33326,86178,86340,Nieuil-l'espoir,504403,6600937
33327,86179,86330,Notre-dame-d'or,473621,6639796
33328,86180,86340,Nouaillé-maupertuis,502248,6605452
33329,86181,86200,Nueil-sous-faye,492483,6655786
33330,86182,86230,Orches,495943,6645665
33331,86183,86220,Les Ormes,517559,6654971
33332,86184,86380,Ouzilly,499378,6634437
33333,86186,86220,Oyré,519505,6643801
33334,86187,86300,Paizay-le-sec,530020,6611274
33335,86188,86700,Payré,484644,6584939
33336,86189,86350,Payroux,505782,6572004
33337,86190,86320,Persac,523153,6585917
33338,86191,86500,Pindray,532776,6600087
33339,86192,86500,Plaisance,536161,6583330
33340,86193,86450,Pleumartin,526736,6630255
33341,86194,86000,Poitiers,495577,6612340
33342,86195,86220,Port-de-piles,517660,6658302
33343,86196,86120,Pouançay,466367,6668973
33344,86197,86200,Pouant,492598,6659116
33345,86198,86800,Pouillé,514541,6606173
33346,86200,86460,Pressac,512374,6560687
33347,86201,86420,Prinçay,490808,6651399
33348,86202,86260,La Puye,527946,6619110
33349,86203,86150,Queaux,520781,6583765
33350,86205,86200,Ranton,469817,6659947
33351,86207,86270,La Roche-posay,533695,6633392
33352,86208,86170,Le Rochereau,483889,6628305
33353,86209,86340,Roches-prémarie-andillé,498232,6600028
33354,86210,86120,Roiffé,476431,6674146
33355,86211,86700,Romagne,492104,6578012
33356,86212,86200,Rossay,481886,6657273
33357,86213,86480,Rouillé,473486,6595347
33358,86214,86280,St-benoît,495465,6609011
33359,86216,86330,Saint-chartres,469854,6641051
33360,86217,86230,St-christophe,499896,6649978
33361,86218,86330,St-clair,476916,6646342
33362,86219,86130,St-cyr,505264,6627577
33363,86221,86140,St-genest-d'ambière,499526,6638877
33364,86222,86130,St-georges-lès-baillargeaux,501264,6622151
33365,86223,86310,St-germain,536880,6609974
33366,86224,86230,St-gervais-les-trois-clocher,503626,6647632
33367,86225,86330,St-jean-de-sauves,477471,6640764
33368,86226,86800,St-julien-l'ars,508483,6608584
33369,86227,86200,St-laon,470491,6657698
33370,86228,86410,St-laurent-de-jourdes,511795,6591814
33371,86229,86120,St-léger-de-montbrillais,468599,6667775
33372,86230,86290,St-léomer,546440,6594170
33373,86231,86400,St-macoux,486132,6561551
33374,86234,86350,St-martin-l'ars,509634,6571882
33375,86235,86160,St-maurice-la-clouère,501704,6588802
33376,86236,86260,St-pierre-de-maillé,535681,6622227
33377,86239,86300,Ste-radégonde,524026,6615889
33378,86240,86390,Saint-rémy-en-montmorillon,538291,6576608
33379,86241,86220,St-rémy-sur-creuse,523573,6652569
33380,86244,86600,St-sauvant,474005,6588660
33381,86245,86100,St-sauveur,518510,6636053
33382,86246,86310,St-savin,536880,6609974
33383,86247,86400,St-saviol,486171,6562661
33384,86248,86350,St-secondin,506172,6584213
33385,86249,86420,Saires,490615,6645849
33386,86250,86120,Saix,472643,6674289
33387,86252,86200,Sammarçolles,483605,6662768
33388,86253,86600,Sanxay,469986,6604369
33389,86254,86500,Saulgé,537079,6588860
33390,86255,86400,Savigné,493267,6566861
33391,86256,86800,Savigny-lévescault,508413,6606364
33392,86257,86140,Savigny-sous-faye,492860,6644660
33393,86258,86140,Scorbé-clairvaux,503336,6638752
33394,86259,86100,Senillé,516884,6632768
33395,86260,86230,Sérigny,498300,6647808
33396,86261,86800,Sèvres-anxaumont,506257,6610878
33397,86262,86320,Sillars,528753,6593533
33398,86263,86240,Smarves,496884,6605629
33399,86264,86160,Sommières-du-clain,495990,6578991
33400,86265,86230,Sossais,500399,6642182
33401,86266,86250,Surin,496790,6556742
33402,86267,86100,Targé,515460,6636145
33403,86268,86800,Tercé,513741,6605087
33404,86269,86120,Ternay,468427,6663335
33405,86270,86290,Thollet,555625,6592834
33406,86271,86110,Thurageau,490189,6633639
33407,86272,86540,Thuré,505658,6639787
33408,86273,86290,La Trimouille,550387,6598515
33409,86274,86120,Les Trois-moutiers,473907,6667572
33410,86275,86230,Usseau,509608,6644106
33411,86276,86350,Usson-du-poitou,509843,6578542
33412,86277,86110,Varennes,486376,6633773
33413,86278,86700,Vaux,486064,6581555
33414,86279,86220,Vaux-sur-vienne,513518,6647317
33415,86280,86230,Vellèches,511514,6656269
33416,86281,86380,Vendeuvre-du-poitou,495377,6629016
33417,86283,86110,Verger-sur-dive,477266,6635215
33418,86284,86340,Vernon,506597,6597533
33419,86285,86410,Verrières,515702,6593916
33420,86286,86420,Verrue,484486,6644954
33421,86287,86120,Vézières,480014,6668456
33422,86288,86260,Vicq-sur-gartempe,537329,6626626
33423,86289,86150,Le Vigeant,518913,6572710
33424,86290,86340,La Villedieu-du-clain,498158,6597808
33425,86291,86310,Villemort,540650,6607651
33426,86292,86190,Villiers,484494,6623838
33427,86293,86370,Vivonne,490409,6595849
33428,86294,86190,Vouillé,483531,6618316
33429,86295,86400,Voulême,486054,6559331
33430,86296,86700,Voulon,487028,6587077
33431,86297,86580,Vouneuil-sous-biard,490985,6612498
33432,86298,86210,Vouneuil-sur-vienne,511371,6627383
33433,86299,86170,Vouzailles,476938,6626336
33434,86300,86170,Yversay,487628,6625950
33435,86902,86300,Saint-martin-la-rivière,518339,6604947
33436,86903,86490,La Tricherie,505299,6628687
33437,87001,87700,Aixe-sur-vienne,554762,6523983
33438,87002,87240,Ambazac,576067,6540176
33439,87003,87160,Arnac-la-poste,575247,6575737
33440,87004,87120,Augne,598991,6520874
33441,87005,87220,Aureil,575729,6523522
33442,87007,87290,Balledent,562552,6559349
33443,87008,87210,La Bazeuge,553635,6573997
33444,87011,87300,Bellac,549428,6559659
33445,87012,87300,Berneuil,553154,6554014
33446,87013,87370,Bersac-sur-rivalier,577905,6554579
33447,87014,87250,Bessines-sur-gartempe,574087,6556878
33448,87015,87700,Beynac,556237,6520616
33449,87016,87340,Les Billanges,586176,6542201
33450,87017,87300,Blanzac,554858,6560638
33451,87018,87300,Blond,546917,6551945
33452,87019,87220,Boisseuil,569446,6520321
33453,87020,87270,Bonnac-la-côte,566725,6538151
33454,87022,87300,Breuilaufa,553101,6551793
33455,87023,87140,Le Buis,560780,6549392
33456,87024,87460,Bujaleuf,593591,6523186
33457,87025,87800,Burgnac,556107,6515065
33458,87026,87330,Bussière-boffy,533776,6552289
33459,87027,87230,Bussière-galant,546499,6504189
33460,87028,87320,Bussière-poitevine,539714,6572126
33461,87029,87230,Les Cars,550556,6510754
33462,87030,87200,Chaillac-sur-vienne,534813,6533375
33463,87032,87230,Châlus,542689,6507618
33464,87033,87140,Chamboret,555288,6546187
33465,87034,87150,Champagnac-la-rivière,538163,6513290
33466,87035,87400,Champnétery,588992,6526600
33467,87036,87230,Champsac,540497,6513229
33468,87037,87440,La Chapelle-montbrandeix,532567,6507885
33469,87038,87270,Chaptelat,565877,6534838
33470,87039,87380,Château-chervix,571382,6501397
33471,87040,87130,Châteauneuf-la-forêt,592659,6514317
33472,87041,87290,Châteauponsac,567209,6560356
33473,87042,87400,Le Châtenet-en-dognon,583706,6534473
33474,87043,87460,Cheissoux,595201,6526491
33475,87044,87600,Chéronnac,525161,6521423
33476,87045,87520,Cieux,549044,6544116
33477,87047,87140,Compreignac,566120,6545940
33478,87048,87920,Condat-sur-vienne,562528,6523804
33479,87049,87500,Coussac-bonneval,568808,6490343
33480,87050,87270,Couzeix,562702,6531576
33481,87051,87130,La Croisille-sur-briance,589369,6504379
33482,87052,87210,La Croix-sur-gartempe,544166,6565345
33483,87053,87160,Cromac,569278,6584749
33484,87055,87320,Darnac,543537,6570916
33485,87056,87210,Dinsac,555123,6571740
33486,87057,87190,Dompierre-les-eglises,565139,6571510
33487,87058,87120,Domps,598790,6508660
33488,87059,87210,Le Dorat,552014,6570704
33489,87060,87230,Dournazac,537929,6504409
33490,87061,87190,Droux,557278,6565024
33491,87062,87400,Eybouleuf,581165,6523415
33492,87063,87220,Eyjeaux,574131,6521333
